dummy,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,price,month,day,year
1,3,1.5,15606,1.0,0,0,3,7,1200,0,1985,0,98045,47.4752,-121.755,1210,3.0995,9,19,2014
1,3,2.25,7479,2.0,0,0,4,7,1900,0,1992,0,98038,47.3495,-122.037,1520,3.16,8,12,2014
1,4,3.5,8406,2.0,0,1,3,11,3580,720,1987,0,98040,47.5396,-122.214,2770,11.3,10,21,2014
1,2,1.0,8271,1.0,0,0,4,6,780,0,1924,0,98115,47.7,-122.3,2220,3.19,8,20,2014
1,5,3.0,6664,1.0,0,0,3,7,1340,930,1995,0,98125,47.7191,-122.315,1870,4.175,10,6,2014
1,4,1.5,14810,1.0,0,0,4,8,1180,600,1950,0,98032,47.3581,-122.288,1450,2.4,1,8,2015
1,4,2.75,7274,2.0,0,3,3,9,2320,720,1986,0,98125,47.7184,-122.28,2830,6.4,7,11,2014
1,3,1.75,8560,1.0,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,4.1,1,23,2015
1,3,1.5,7200,1.0,0,0,3,7,1080,300,1948,0,98106,47.5292,-122.348,1220,4.26,4,20,2015
1,3,2.0,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.6088,-122.294,1510,6.75,4,17,2015
1,3,2.0,6888,2.0,0,1,5,8,2390,0,1939,0,98115,47.6839,-122.274,2390,11.0,5,20,2014
1,4,2.5,12760,1.0,0,0,4,7,1760,800,1949,0,98115,47.6947,-122.303,1760,7.9,11,12,2014
1,4,2.25,7245,1.0,0,0,5,7,1450,0,1950,1983,98133,47.7643,-122.343,1660,3.75,9,5,2014
1,4,2.25,10664,1.0,0,1,2,7,1510,840,1952,0,98040,47.5743,-122.238,2350,8.0,3,26,2015
1,2,1.0,6100,1.0,0,0,3,6,1060,0,1951,0,98125,47.7317,-122.296,1550,2.28,7,24,2014
1,4,2.5,8424,2.0,0,0,4,8,2050,0,1993,0,98022,47.196,-122.011,1970,3.2,8,19,2014
1,3,1.75,7560,1.0,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,4.75,4,8,2015
1,3,1.5,7200,1.0,0,0,5,7,1300,0,1960,0,98033,47.6821,-122.196,2280,6.25,7,4,2014
1,4,4.25,21300,2.0,1,4,4,11,5770,0,1980,0,98040,47.585,-122.222,4620,38.5,11,14,2014
1,3,1.75,6620,1.0,0,0,3,7,1580,0,1988,0,98003,47.2798,-122.303,1580,2.799,6,26,2014
1,3,2.0,5000,1.0,0,0,4,7,1080,720,1942,0,98115,47.6738,-122.297,1800,6.185,5,5,2014
1,3,1.5,5040,2.0,0,0,3,8,1540,0,1907,0,98122,47.6138,-122.299,1590,6.59,9,5,2014
1,4,1.75,9670,1.0,0,0,3,7,1170,400,1959,0,98028,47.7432,-122.248,2080,3.565,12,5,2014
1,4,2.5,7412,2.0,0,0,3,8,2040,0,1988,0,98074,47.6347,-122.026,2050,5.45,8,6,2014
1,4,2.5,7035,2.0,0,4,3,9,3020,0,2001,0,98065,47.5344,-121.874,3020,7.15,4,13,2015
1,3,2.5,71002,1.0,0,0,4,9,2440,0,1996,0,98022,47.2689,-122.01,3170,4.31,10,17,2014
1,4,1.5,7248,1.5,0,0,5,7,1260,0,1955,0,98188,47.433,-122.292,1300,2.59,9,23,2014
1,4,2.5,8547,2.0,0,0,3,9,2790,1270,2007,0,98038,47.3694,-122.056,2810,4.95,10,29,2014
1,4,1.75,8800,1.0,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,6.75,4,21,2015
1,3,1.75,10450,1.0,0,0,3,8,1400,980,1977,0,98052,47.6409,-122.111,2150,5.65,2,9,2015
1,4,3.5,5099,2.0,0,0,3,9,3390,1100,2006,0,98065,47.5394,-121.861,4290,7.0,5,28,2014
1,4,2.5,4500,2.0,0,0,3,7,2070,0,2004,0,98038,47.3497,-122.026,2760,3.43,6,5,2014
1,3,1.75,5850,1.0,0,0,5,7,980,800,1944,0,98116,47.5589,-122.392,1550,5.655,4,3,2015
1,3,1.0,4000,1.0,0,0,3,7,1040,0,1950,0,98122,47.6178,-122.292,1170,4.4,5,12,2015
1,4,2.5,8375,1.0,0,0,3,7,1020,510,1974,0,98034,47.7174,-122.236,1650,4.46,8,18,2014
1,2,2.25,2104,2.0,0,0,3,8,1010,290,2011,0,98136,47.5477,-122.388,1430,3.9495,2,27,2015
1,4,1.0,3708,1.5,0,0,4,7,1390,0,1926,0,98117,47.685,-122.363,1430,6.1,11,6,2014
1,4,1.5,3420,1.0,0,0,4,7,1020,770,1923,0,98103,47.6489,-122.337,1680,5.6,9,15,2014
1,4,2.25,8640,2.0,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,14.0,7,29,2014
1,3,1.5,9380,1.0,0,0,5,7,1130,520,1978,0,98058,47.4525,-122.162,1720,3.2,6,4,2014
1,3,2.5,6288,2.0,0,0,3,8,2160,0,1996,0,98133,47.7655,-122.35,1830,5.4995,4,28,2015
1,4,2.5,8061,2.0,0,0,3,9,2880,0,1988,0,98058,47.439,-122.152,2650,4.4,1,12,2015
1,4,2.5,3207,2.0,0,0,3,7,1961,0,2006,0,98042,47.3507,-122.16,1961,2.89,2,3,2015
1,3,1.5,7700,1.0,0,0,4,7,1180,0,1959,0,98007,47.6133,-122.133,1510,3.9,9,22,2014
1,3,1.0,4360,1.0,0,0,4,8,1160,0,1929,0,98105,47.6718,-122.291,1810,5.01,8,29,2014
1,4,1.0,12485,1.0,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,4.25,7,17,2014
1,3,1.0,7560,1.0,0,0,3,6,1170,0,1958,0,98058,47.4514,-122.178,1170,1.456,4,1,2015
1,3,1.0,6908,1.0,0,0,3,6,800,350,1952,0,98155,47.7447,-122.313,1150,3.29999,4,9,2015
1,3,2.5,1150,2.0,0,0,3,8,1080,170,2009,0,98106,47.5582,-122.363,1250,3.08,3,5,2015
1,2,1.75,6050,1.0,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,5.00007,3,23,2015
1,3,1.0,10720,1.0,0,0,3,7,2430,0,1977,0,98045,47.4895,-121.787,1660,3.6995,3,6,2015
1,2,2.25,2574,2.0,0,0,3,7,1280,0,1992,0,98144,47.5939,-122.302,1250,3.64,9,24,2014
1,4,3.5,7560,2.0,0,0,5,8,2100,0,2005,0,98133,47.7076,-122.356,1250,7.5995,3,5,2015
1,3,1.75,12821,1.0,0,0,3,7,1880,0,1959,0,98155,47.7681,-122.305,1540,3.898,6,23,2014
1,4,2.5,8921,2.0,0,0,3,8,2600,0,1991,0,98058,47.4423,-122.178,2550,3.92,12,3,2014
1,3,1.5,14750,1.5,0,0,4,6,1500,0,1933,0,98168,47.495,-122.318,1270,3.0,9,26,2014
1,4,2.5,29013,2.0,0,0,3,10,2940,0,1992,0,98077,47.7635,-122.044,3010,5.9,4,30,2015
1,4,2.25,16200,1.0,0,0,3,8,1630,480,1978,0,98072,47.752,-122.144,2370,4.9,1,5,2015
1,3,3.5,5634,2.0,1,4,3,11,2830,930,2014,0,98056,47.5285,-122.205,3560,22.3,10,8,2014
1,3,1.0,7140,1.0,0,0,3,7,1080,530,1976,0,98031,47.3943,-122.189,1800,2.15,2,9,2015
1,3,1.5,8910,2.0,0,0,5,7,1360,0,1949,0,98188,47.4488,-122.275,1220,2.45,1,21,2015
1,3,1.75,7412,1.0,0,0,4,7,1240,600,1976,0,98031,47.3933,-122.188,1980,2.695,6,23,2014
1,3,2.5,5000,2.0,0,3,5,9,2000,670,1942,1995,98144,47.5855,-122.292,2320,11.7,7,16,2014
1,4,2.5,8796,2.0,0,0,3,8,2290,0,1994,0,98198,47.3762,-122.318,2130,3.499,3,18,2015
1,3,2.5,8584,1.5,0,0,5,7,1760,0,1937,0,98148,47.4612,-122.325,2160,2.8995,6,30,2014
1,3,2.5,887,3.0,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,1180,2.88,6,25,2014
1,6,4.0,6551,2.0,0,0,3,9,3180,0,2014,0,98074,47.6236,-122.023,3230,8.5995,12,9,2014
1,2,1.75,5795,1.5,0,0,3,8,1600,0,1940,0,98105,47.6709,-122.276,2310,6.72324,8,4,2014
1,3,1.75,13000,2.0,0,3,3,9,1990,0,1980,0,98028,47.7439,-122.262,2880,7.0,3,4,2015
1,4,2.25,8480,1.0,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174,1910,5.275,12,4,2014
1,4,2.5,8055,2.0,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,3.83,1,21,2015
1,3,2.25,7560,1.0,0,0,3,7,1400,600,1979,0,98055,47.4798,-122.228,2040,3.0,12,11,2014
1,4,2.5,5674,2.0,0,0,3,7,1850,0,1993,0,98042,47.3536,-122.142,1750,2.9,10,13,2014
1,3,1.75,8085,1.0,0,0,3,7,1210,410,1976,0,98011,47.7349,-122.197,1700,3.95,7,18,2014
1,3,1.75,5956,2.0,0,0,3,8,1720,0,1981,0,98033,47.6875,-122.202,1620,5.75,10,9,2014
1,3,2.0,8400,1.0,0,0,3,7,1180,440,1968,0,98052,47.6574,-122.128,2120,4.98,7,14,2014
1,3,2.5,7866,1.0,0,0,4,10,2270,0,1988,0,98029,47.5622,-122.022,2580,7.16,7,24,2014
1,3,1.5,3300,2.0,0,2,3,7,1870,0,1906,0,98102,47.6221,-122.325,1820,9.33,11,26,2014
1,3,3.25,1863,2.0,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,4.5,8,7,2014
1,4,2.5,16200,1.0,0,2,4,7,1570,1050,1950,1993,98033,47.6623,-122.196,3050,9.6806,8,19,2014
1,4,1.75,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,2.635,9,24,2014
1,2,1.75,7800,1.0,0,0,4,7,890,380,1981,0,98058,47.4438,-122.134,2020,2.99,4,8,2015
1,3,2.0,20000,1.0,0,0,4,7,1470,0,1968,0,98002,47.2973,-122.08,1390,2.546,6,26,2014
1,3,2.25,1287,2.0,0,0,3,7,1290,120,2005,0,98027,47.5344,-122.068,1490,3.795,6,13,2014
1,3,2.5,22357,2.0,0,0,3,8,1750,0,1994,0,98045,47.4807,-121.779,2430,4.37,2,24,2015
1,3,2.0,9550,1.0,0,0,3,8,1850,0,1988,0,98001,47.3225,-122.273,2250,2.89,9,24,2014
1,4,1.75,8856,1.0,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,3.4917,11,5,2014
1,5,2.75,9600,2.0,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,8.4595,9,11,2014
1,3,2.5,4486,2.0,0,0,3,7,1550,0,2000,0,98001,47.3299,-122.269,1700,2.8,5,7,2015
1,1,1.0,6000,1.0,0,0,3,6,720,0,1940,0,98108,47.5266,-122.316,1040,1.55,6,2,2014
1,4,2.5,13100,2.0,0,0,4,10,3510,0,1966,0,98040,47.5306,-122.227,3230,12.6,4,9,2015
1,3,1.0,19600,1.0,0,0,4,7,880,0,1978,0,98023,47.2707,-122.34,880,1.96,9,12,2014
1,3,2.5,11036,1.0,0,0,3,8,1460,430,1973,0,98133,47.7426,-122.354,2040,4.41,3,10,2015
1,3,1.75,7500,1.0,0,0,4,7,1090,1040,1956,0,98166,47.4593,-122.343,1590,3.5,10,20,2014
1,4,2.25,7233,1.0,0,0,3,8,1460,1030,1978,0,98023,47.3115,-122.396,2000,2.75,1,15,2015
1,5,2.5,17240,1.0,0,0,5,7,1660,1070,1958,0,98028,47.7646,-122.267,2250,5.45,6,4,2014
1,4,2.5,15233,1.0,0,2,4,9,1820,1000,1972,0,98003,47.3426,-122.321,2560,4.5,12,23,2014
1,4,3.5,7605,2.0,0,2,3,9,2500,700,2013,0,98198,47.3443,-122.327,2240,7.35,9,11,2014
1,3,1.5,5111,2.0,0,0,5,8,1500,0,1984,0,98122,47.6118,-122.284,2380,7.65,3,9,2015
1,5,1.5,9000,1.0,0,0,3,7,1130,820,1964,0,98146,47.4882,-122.339,1680,2.75,12,18,2014
1,3,2.25,1250,3.0,0,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,5.2995,12,4,2014
1,5,2.0,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,5.8,1,7,2015
1,3,1.0,5750,1.0,0,0,3,7,1120,700,1918,0,98116,47.5773,-122.383,1500,5.32,4,8,2015
1,3,2.5,46638,2.0,0,0,3,8,1730,0,1991,0,98045,47.4614,-121.709,1750,4.35,9,29,2014
1,3,2.5,12779,1.5,0,4,3,10,2510,0,1968,0,98034,47.6982,-122.231,2810,19.5,10,14,2014
1,3,1.75,10500,1.0,0,0,3,7,1320,0,1966,0,98034,47.7267,-122.226,1310,3.5,10,6,2014
1,3,2.25,7187,1.0,0,0,4,8,1170,400,1980,0,98133,47.7604,-122.356,1660,4.76,2,11,2015
1,2,2.25,1210,2.0,0,0,3,8,1340,90,2005,0,98115,47.6765,-122.301,1430,5.225,9,3,2014
1,2,1.0,8997,1.0,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,2.1995,10,23,2014
1,3,1.75,7216,1.0,0,0,3,7,1330,0,1969,0,98034,47.7199,-122.18,1500,3.81,8,11,2014
1,3,2.5,136343,2.0,0,0,3,10,3550,0,1977,0,98014,47.6223,-121.869,3080,5.45,10,28,2014
1,4,2.5,9760,2.0,0,0,3,7,1660,0,1994,0,98030,47.3635,-122.188,1580,2.94999,6,17,2014
1,4,1.0,7800,1.5,0,0,3,7,1260,0,1947,2007,98125,47.7334,-122.307,1639,2.95,2,20,2015
1,2,1.75,976,2.0,0,0,3,9,780,390,2010,0,98102,47.6192,-122.316,1280,5.3,2,9,2015
1,3,1.75,2797,1.0,0,0,3,8,1150,700,1977,0,98103,47.6871,-122.336,1450,5.8,4,13,2015
1,3,1.0,8800,1.0,0,0,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,4.8,12,1,2014
1,3,2.5,17377,2.0,0,0,3,9,2760,0,2002,0,98056,47.4929,-122.188,1940,5.45,7,9,2014
1,4,2.75,12500,1.0,0,0,5,8,2050,460,1976,0,98052,47.6278,-122.11,2200,7.04,9,25,2014
1,5,3.5,65556,2.0,0,0,3,10,3870,0,1994,0,98053,47.6403,-121.992,4290,8.5,9,29,2014
1,4,1.0,11175,1.0,0,0,3,7,1360,0,1961,0,98188,47.4551,-122.272,1340,1.97,2,24,2015
1,2,1.0,6720,1.0,0,0,5,6,670,0,1942,0,98126,47.5151,-122.372,710,3.0495,9,24,2014
1,3,2.5,39529,2.0,0,0,3,9,2770,0,1987,0,98053,47.6495,-122.042,3010,7.15,4,2,2015
1,3,2.25,5234,2.0,0,0,3,9,1240,480,2011,0,98118,47.5547,-122.278,1720,6.08,12,11,2014
1,4,2.5,10289,2.0,0,0,3,9,2790,0,1987,0,98006,47.5483,-122.158,2650,9.82,11,7,2014
1,5,2.5,14197,1.0,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,8.95,4,6,2015
1,4,3.0,7309,2.0,0,0,4,7,2390,0,1944,1981,98002,47.294,-122.218,930,2.6995,12,15,2014
1,2,1.0,1133,2.0,0,0,3,7,780,0,2009,0,98144,47.5924,-122.295,1130,3.7,11,10,2014
1,3,2.5,9686,1.0,0,0,3,8,1460,500,1989,0,98074,47.6339,-122.026,1960,5.6,7,16,2014
1,2,2.5,26761,2.0,1,4,3,7,2720,0,1990,0,98166,47.4499,-122.376,1870,9.85,11,6,2014
1,4,2.0,5336,1.5,0,0,5,6,930,850,1918,0,98178,47.5094,-122.263,1910,3.15,6,25,2014
1,4,2.5,5354,2.0,0,0,3,9,3281,0,2014,0,98092,47.3273,-122.163,2598,4.71835,7,21,2014
1,4,2.25,13200,1.0,0,0,3,7,1220,570,1979,0,98058,47.4672,-122.185,1740,1.97,3,11,2015
1,4,2.5,5706,2.0,0,0,3,9,2650,0,2005,0,98042,47.3515,-122.164,2760,3.7,12,26,2014
1,4,2.5,39639,1.0,0,0,3,7,1230,580,1970,0,98042,47.3472,-122.11,1810,2.35,5,23,2014
1,4,2.5,7800,2.0,0,0,3,7,1560,0,1997,0,98168,47.514,-122.316,1160,2.62,2,6,2015
1,2,2.25,2128,2.0,0,0,4,8,1640,0,1974,0,98028,47.753,-122.252,1640,4.09,7,15,2014
1,5,2.5,20001,2.0,0,0,4,9,3600,0,1976,0,98166,47.4484,-122.339,2860,4.84,2,26,2015
1,2,1.0,6000,1.0,0,0,3,6,690,0,1949,0,98118,47.5621,-122.283,840,2.6,3,9,2015
1,3,1.5,6988,1.0,0,0,3,7,1370,300,1953,0,98148,47.4283,-122.323,1090,2.805,3,18,2015
1,2,1.0,4234,1.0,0,1,3,6,820,0,1951,0,98136,47.5294,-122.386,1550,3.8995,5,6,2015
1,3,2.5,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,4.2,6,24,2014
1,3,2.0,89298,2.0,0,0,3,9,2770,0,2004,0,98045,47.4291,-121.842,2040,4.72,12,29,2014
1,3,1.75,6000,1.0,0,3,3,8,1340,730,1955,0,98136,47.5226,-122.382,2200,6.9,10,7,2014
1,3,1.0,3825,1.5,0,0,3,7,2130,0,1917,0,98118,47.5506,-122.281,1780,3.35,9,23,2014
1,2,1.0,9000,1.0,0,0,3,5,910,0,1923,0,98065,47.526,-121.81,1290,2.445,10,10,2014
1,3,1.75,6200,1.0,0,0,4,7,1150,1150,1970,0,98198,47.4176,-122.323,1740,3.25,1,2,2015
1,4,1.0,4750,1.5,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,5.33,8,7,2014
1,4,2.5,4543,2.0,0,0,3,8,2510,0,2002,0,98075,47.5962,-122.039,2550,6.6,7,9,2014
1,4,2.5,5669,2.0,0,0,3,8,2990,0,2003,0,98074,47.6119,-122.011,3110,6.55,5,28,2014
1,4,1.75,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,4.5,12,4,2014
1,3,2.5,7557,2.0,0,0,3,9,2210,0,1989,0,98023,47.3079,-122.393,2440,3.3,6,11,2014
1,4,2.5,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,8.7,5,13,2014
1,4,2.5,9699,2.0,0,0,3,10,3460,0,1987,0,98074,47.637,-122.04,3140,7.465,4,12,2015
1,4,3.5,9550,2.0,0,4,5,10,2530,250,1978,0,98166,47.454,-122.373,2724,9.95,4,16,2015
1,3,1.0,7200,1.0,0,0,3,7,1030,490,1954,0,98166,47.4527,-122.352,1530,2.26,11,29,2014
1,3,3.5,6240,2.0,0,3,3,10,2960,1400,2008,0,98103,47.6791,-122.354,1920,15.6,6,17,2014
1,3,2.5,7918,2.0,0,0,3,7,1580,0,1994,0,98055,47.4431,-122.19,1650,2.8,4,21,2015
1,3,1.75,8666,2.0,0,0,4,6,2400,1200,1948,0,98033,47.6893,-122.167,2290,4.61,6,30,2014
1,4,2.25,3179,2.0,0,0,3,8,1680,0,2002,0,98092,47.3258,-122.186,1678,2.55,7,2,2014
1,3,2.75,10874,2.0,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,4.25,4,13,2015
1,3,2.5,4126,2.0,0,0,3,8,1960,180,2005,0,98027,47.5368,-122.073,2280,5.54,1,14,2015
1,4,1.75,9112,1.0,0,0,3,6,970,520,1940,0,98146,47.4991,-122.345,1650,2.71,9,30,2014
1,2,1.0,8195,1.0,0,0,3,7,1670,0,1954,1975,98033,47.6627,-122.192,1980,6.6,3,24,2015
1,4,2.5,13550,2.0,0,0,3,7,2380,0,1999,0,98188,47.4486,-122.288,1230,3.3,6,22,2014
1,3,1.75,27468,1.0,0,0,3,7,1830,0,1954,0,98028,47.7754,-122.233,1860,3.98,11,4,2014
1,3,2.0,4441,1.0,0,0,3,7,1670,0,2014,0,98022,47.1948,-121.975,1670,2.56703,7,30,2014
1,3,2.5,9916,2.0,0,0,4,10,2410,0,1989,0,98052,47.6911,-122.103,2310,7.0,9,5,2014
1,4,4.75,6303,3.0,0,0,3,9,4150,0,2014,0,98052,47.7047,-122.123,3570,9.8899,2,27,2015
1,4,1.5,8058,1.0,0,0,5,7,1180,0,1969,0,98092,47.2966,-122.19,1800,2.2,4,9,2015
1,4,2.5,9451,2.0,0,0,4,8,2650,0,1993,0,98042,47.3693,-122.129,2510,3.9745,8,25,2014
1,3,3.0,12968,2.0,0,0,3,9,2230,0,1990,0,98004,47.6271,-122.197,2260,13.2,4,8,2015
1,2,1.0,6000,1.0,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,4.55,6,2,2014
1,3,1.0,12812,1.0,0,0,3,7,980,0,1956,0,98168,47.4892,-122.306,1430,2.18,11,10,2014
1,3,1.0,8700,1.0,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,1.65,7,26,2014
1,3,2.25,7906,1.0,0,0,3,7,1150,380,1980,0,98058,47.4418,-122.136,1460,3.15,2,9,2015
1,3,2.5,6320,2.0,0,0,3,9,2510,0,1996,0,98075,47.5868,-122.033,2518,6.59,6,10,2014
1,3,2.5,7361,2.0,0,0,3,8,1900,0,1994,0,98055,47.4324,-122.191,2100,3.805,2,25,2015
1,4,2.25,7307,1.0,0,0,3,8,1160,420,1973,0,98027,47.569,-122.086,2020,5.25,12,3,2014
1,6,2.75,6952,2.5,0,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,18.7,9,11,2014
1,5,3.75,8225,2.0,0,0,3,10,3870,0,1998,0,98074,47.6078,-122.01,3600,9.0,6,17,2014
1,4,2.5,3986,2.0,0,0,3,8,2400,0,1999,0,98065,47.5344,-121.877,2070,4.87275,4,21,2015
1,4,4.5,5906,2.0,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,9.7,7,28,2014
1,3,1.0,7648,1.0,0,2,4,6,880,0,1940,0,98022,47.1963,-121.997,1020,2.15,4,22,2015
1,4,1.0,115434,1.5,0,0,4,7,1540,0,1923,0,98031,47.4163,-122.22,2027,7.596,6,4,2014
1,5,1.75,4947,1.0,0,0,4,8,1380,950,1955,0,98136,47.5352,-122.392,2120,5.725,10,29,2014
1,3,2.25,9600,2.0,0,0,3,8,2410,600,1978,0,98028,47.7671,-122.263,2620,4.99,8,8,2014
1,3,1.5,22100,1.0,0,0,5,7,1420,0,1957,0,98042,47.4193,-122.149,1540,2.699,11,5,2014
1,4,1.0,4590,1.5,0,0,4,7,1170,0,1925,0,98115,47.6804,-122.311,1430,5.64,10,30,2014
1,5,2.5,7912,1.0,0,0,3,9,1610,1390,2007,0,98033,47.6765,-122.175,2700,7.7,7,10,2014
1,4,2.5,4950,2.0,0,0,3,8,2520,0,1906,2002,98117,47.6814,-122.359,1810,8.65,9,8,2014
1,3,2.5,4030,2.0,0,0,3,7,2060,0,1999,0,98032,47.3909,-122.238,2060,2.44615,5,28,2014
1,3,1.0,2555,2.0,0,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,7.075,3,20,2015
1,3,1.75,7875,1.0,0,0,5,8,1520,0,1969,0,98006,47.5569,-122.176,2150,5.25,9,26,2014
1,3,1.0,8378,1.0,0,0,4,6,970,0,1962,0,98023,47.3078,-122.365,1050,1.7238,3,13,2015
1,4,2.5,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,4.55,5,5,2015
1,3,1.0,5512,1.0,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,2.25,3,31,2015
1,4,2.5,3120,2.5,0,2,3,8,3010,0,2006,0,98029,47.5539,-121.996,2140,7.28725,1,7,2015
1,4,2.0,8837,1.5,0,0,3,7,1370,0,1955,0,98188,47.4386,-122.285,1360,2.39,10,24,2014
1,5,2.75,85377,1.0,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,6.25,3,31,2015
1,3,1.5,1488,2.0,0,0,3,7,1120,240,2003,0,98199,47.6526,-122.384,1360,3.965,8,12,2014
1,3,2.5,7800,2.0,0,0,3,8,1980,0,1999,0,98055,47.4492,-122.199,1700,3.5995,11,18,2014
1,3,1.75,9000,1.0,0,0,3,8,1540,0,1971,0,98125,47.7152,-122.322,1710,4.9,3,31,2015
1,3,1.0,10914,1.0,0,0,4,7,1460,0,1959,0,98058,47.4511,-122.173,1490,2.5,7,28,2014
1,3,1.0,8451,1.5,0,0,3,7,1400,0,1953,0,98133,47.7719,-122.337,1590,3.48125,2,17,2015
1,3,1.75,7004,1.0,0,0,3,7,1290,600,1965,0,98118,47.5557,-122.28,1440,4.655,6,2,2014
1,2,1.0,9920,1.0,0,0,5,6,700,410,1942,0,98056,47.5454,-122.192,2830,3.43,5,11,2015
1,3,2.5,3366,2.0,0,0,3,9,1900,0,1996,0,98033,47.6679,-122.184,2500,5.45,8,13,2014
1,3,2.75,9072,2.0,0,0,3,9,3160,0,2005,0,98056,47.5147,-122.177,3160,5.53,10,6,2014
1,5,2.5,21441,1.0,0,0,4,8,1510,1510,1978,0,98042,47.3392,-122.131,1610,3.2,6,2,2014
1,4,3.5,172497,2.0,0,0,3,11,4740,0,2003,0,98053,47.6779,-122.075,2120,12.0,5,23,2014
1,3,1.75,10000,1.0,0,0,4,8,1460,0,1967,0,98092,47.342,-122.195,1930,2.6,3,19,2015
1,4,2.25,8505,2.0,0,0,3,8,1770,0,1986,0,98052,47.6904,-122.102,1880,5.965,1,7,2015
1,3,2.5,6550,1.0,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.408,2010,7.5,5,2,2014
1,1,1.0,4920,1.0,0,0,3,5,670,0,1920,0,98126,47.5342,-122.373,1050,3.1,10,16,2014
1,4,2.75,12880,2.0,0,0,3,9,3270,0,2014,0,98033,47.6679,-122.172,2420,9.39,6,2,2014
1,3,1.0,10236,1.0,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,3.5,9,30,2014
1,3,1.75,5400,2.0,0,0,5,8,1670,0,1912,0,98112,47.635,-122.284,2100,9.85,6,2,2014
1,5,3.5,7197,3.0,1,4,3,11,3520,1650,1998,0,98155,47.7561,-122.271,3020,16.8,10,1,2014
1,3,1.0,18205,1.0,0,0,4,6,880,0,1945,0,98178,47.5013,-122.244,1110,2.18,6,24,2014
1,3,2.25,7498,1.0,0,0,3,7,1190,700,1987,0,98125,47.73,-122.297,1660,4.235,8,19,2014
1,3,2.25,4777,2.0,0,0,3,7,1430,0,2010,0,98059,47.4867,-122.152,1639,3.55,10,20,2014
1,5,2.5,24300,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,7.55,6,27,2014
1,3,2.0,7020,1.0,0,0,4,7,1040,1040,1951,0,98115,47.6768,-122.285,1920,5.55,12,19,2014
1,3,1.75,9334,1.0,0,0,3,8,1220,510,1977,0,98052,47.6478,-122.113,2020,4.9999,8,15,2014
1,4,1.75,10630,1.0,0,0,4,7,1520,0,1967,0,98034,47.7347,-122.193,1550,4.255,2,25,2015
1,3,1.5,13200,1.0,0,0,3,7,1150,0,1956,0,98166,47.4752,-122.345,1220,2.52,2,20,2015
1,3,1.5,8247,1.0,0,0,3,7,1010,690,1970,0,98031,47.4216,-122.174,1440,2.49,3,12,2015
1,4,2.5,7287,2.0,0,0,3,8,2910,0,1998,0,98065,47.5354,-121.869,2420,5.95,7,29,2014
1,3,3.5,2133,2.0,0,0,3,8,1520,380,2009,0,98126,47.5675,-122.369,1530,4.2,12,2,2014
1,6,3.0,4000,2.0,0,0,3,7,2390,0,2014,0,98118,47.5173,-122.286,1680,4.625,3,2,2015
1,3,1.5,7488,1.0,0,0,5,7,1060,0,1977,0,98106,47.5549,-122.356,1300,3.25,5,7,2015
